Customer_ID_Numeric,Category,Revenue_In_Category,Profit_In_Category,Quantity_In_Category,R_Score,Segment,M_Score_Category,Segment_Category
1149,Accessories,214.23,43.88,1,5,Potential,3.0,Potential
1150,Clothing & Apparel,822.56,182.68,4,5,Champions,5.0,Champions
1151,Electronics,1837.41,288.83,3,2,High_Value,5.0,High_Value
1152,Accessories,172.17,62.45,1,1,Lost,2.0,Lost
1153,Clothing & Apparel,717.26,205.73,2,4,Champions,5.0,Champions
1154,Home & Furniture,372.76,114.29,4,1,At_Risk,2.0,Lost
1155,Home & Furniture,995.5,292.43,5,5,Champions,4.0,Champions
1156,Electronics,1037.62,206.23,2,5,Champions,4.0,Champions
1157,Accessories,213.42,75.76,1,3,At_Risk,3.0,Loyal
1158,Clothing & Apparel,1146.45,416.79,3,4,Champions,5.0,Champions
1159,Accessories,410.76,186.98,2,1,At_Risk,4.0,High_Value
1160,Clothing & Apparel,93.02,26.49,1,1,Lost,1.0,Lost
1161,Clothing & Apparel,149.26,62.68,1,4,At_Risk,1.0,At_Risk
1162,Electronics,157.75,23.33,1,2,Lost,1.0,Lost
1163,Home & Furniture,3256.85,396.15,5,5,Champions,5.0,Champions
1164,Accessories,279.62,118.69,2,1,Lost,4.0,High_Value
1165,Electronics,301.38,33.76,1,3,At_Risk,1.0,At_Risk
1166,Clothing & Apparel,33.07,8.09,1,2,Lost,1.0,Lost
1167,Clothing & Apparel,206.85,59.66,3,5,Potential,2.0,Potential
1168,Electronics,2620.56,510.36,4,2,High_Value,5.0,High_Value
1169,Home & Furniture,566.1,164.82,2,2,At_Risk,2.0,Lost
1170,Electronics,508.24,41.21,2,3,Loyal,2.0,At_Risk
1171,Clothing & Apparel,155.6,59.5,2,3,At_Risk,2.0,At_Risk
1172,Electronics,821.17,85.42,1,3,Loyal,3.0,Loyal
1173,Clothing & Apparel,355.83,77.16,1,5,Potential,3.0,Potential
1174,Home & Furniture,1637.06,398.36,2,5,Champions,5.0,Champions
1175,Clothing & Apparel,842.96,245.66,2,1,High_Value,5.0,High_Value
1176,Electronics,1448.26,257.63,2,5,Champions,4.0,Champions
1177,Clothing & Apparel,224.32,76.89,1,3,Loyal,2.0,At_Risk
1177,Electronics,2220.39,384.4,3,3,Loyal,5.0,Loyal
1178,Accessories,396.0,100.9,5,4,Potential,4.0,Champions
1179,Clothing & Apparel,85.69,31.32,1,4,At_Risk,1.0,At_Risk
1180,Electronics,1541.72,280.85,2,5,Champions,4.0,Champions
1181,Electronics,462.92,92.44,1,1,At_Risk,2.0,Lost
1182,Home & Furniture,972.91,227.8,1,3,Loyal,4.0,Loyal
1183,Accessories,158.98,29.26,1,3,At_Risk,2.0,At_Risk
1184,Home & Furniture,739.11,251.72,1,1,High_Value,3.0,At_Risk
1185,Home & Furniture,618.86,184.63,1,3,Loyal,3.0,Loyal
1186,Home & Furniture,642.93,172.26,1,4,Champions,3.0,Potential
1187,Clothing & Apparel,158.77,69.98,1,1,Lost,2.0,Lost
1188,Home & Furniture,458.64,145.89,2,5,Potential,2.0,Potential
1189,Clothing & Apparel,439.87,134.93,1,5,Potential,4.0,Champions
1190,Accessories,101.5,29.22,1,3,At_Risk,1.0,At_Risk
1191,Home & Furniture,556.6,184.61,2,3,Loyal,2.0,At_Risk
1192,Clothing & Apparel,342.01,144.57,1,4,Potential,3.0,Potential
1193,Home & Furniture,733.78,168.37,2,4,Champions,3.0,Potential
1194,Home & Furniture,1295.34,198.38,3,5,Champions,4.0,Champions
1195,Clothing & Apparel,92.16,21.47,2,5,At_Risk,1.0,At_Risk
1196,Accessories,134.91,67.38,1,5,At_Risk,2.0,Potential
1197,Home & Furniture,400.45,61.11,1,5,Potential,2.0,Potential
1198,Home & Furniture,893.92,304.91,4,5,Champions,4.0,Champions
1199,Accessories,148.65,41.5,1,4,At_Risk,2.0,Potential
1200,Clothing & Apparel,319.6,135.08,1,1,Lost,3.0,At_Risk
1201,Accessories,1171.61,273.0,5,2,High_Value,5.0,High_Value
1202,Home & Furniture,590.56,115.17,1,2,At_Risk,2.0,Lost
1203,Electronics,554.95,77.34,1,2,At_Risk,2.0,Lost
1204,Electronics,521.66,95.83,1,3,Loyal,2.0,At_Risk
1205,Clothing & Apparel,301.32,130.96,2,3,At_Risk,3.0,Loyal
1206,Electronics,1006.47,101.47,1,5,Champions,4.0,Champions
1207,Clothing & Apparel,959.3,250.87,2,1,High_Value,5.0,High_Value
1208,Electronics,909.06,180.02,2,2,High_Value,3.0,At_Risk
1209,Clothing & Apparel,384.98,172.28,1,5,Potential,3.0,Potential
1210,Clothing & Apparel,585.82,125.47,2,1,At_Risk,4.0,High_Value
1211,Home & Furniture,148.04,27.93,2,3,At_Risk,1.0,At_Risk
1212,Clothing & Apparel,1147.96,438.98,4,3,Loyal,5.0,Loyal
1213,Home & Furniture,3985.1,591.73,5,4,Champions,5.0,Champions
1214,Electronics,1265.46,188.95,2,5,Champions,4.0,Champions
1215,Clothing & Apparel,296.66,121.17,1,1,Lost,3.0,At_Risk
1216,Accessories,337.17,64.43,3,4,Potential,4.0,Champions
1217,Clothing & Apparel,379.76,99.65,1,1,At_Risk,3.0,At_Risk
1218,Accessories,664.08,131.35,3,5,Champions,5.0,Champions
1219,Home & Furniture,468.18,142.89,2,3,Loyal,2.0,At_Risk
1220,Home & Furniture,822.62,148.99,1,3,Loyal,3.0,Loyal
1221,Home & Furniture,2225.44,745.9,4,5,Champions,5.0,Champions
1222,Electronics,494.7,39.6,1,5,Potential,2.0,Potential
1223,Clothing & Apparel,1206.45,413.8,3,2,High_Value,5.0,High_Value
1224,Accessories,134.82,32.16,2,1,Lost,2.0,Lost
1225,Electronics,478.17,64.68,1,4,Potential,2.0,Potential
1226,Home & Furniture,214.52,28.99,1,5,Potential,1.0,At_Risk
1227,Clothing & Apparel,266.18,96.88,1,3,At_Risk,2.0,At_Risk
1228,Clothing & Apparel,683.6,216.26,2,3,Loyal,4.0,Loyal
1229,Clothing & Apparel,481.29,194.17,1,3,Loyal,4.0,Loyal
1230,Home & Furniture,717.17,93.2,1,2,High_Value,3.0,At_Risk
1231,Accessories,316.82,69.24,2,3,At_Risk,4.0,Loyal
1232,Home & Furniture,161.05,49.95,1,5,At_Risk,1.0,At_Risk
1233,Electronics,640.42,88.81,1,2,High_Value,2.0,Lost
1234,Electronics,815.41,81.85,1,4,Champions,3.0,Potential
1235,Accessories,269.84,94.78,2,4,Potential,4.0,Champions
1236,Electronics,1959.48,368.84,4,4,Champions,5.0,Champions
1237,Clothing & Apparel,845.56,346.89,4,3,Loyal,5.0,Loyal
1238,Clothing & Apparel,299.68,97.33,1,4,Potential,3.0,Potential
1239,Electronics,548.62,57.14,1,2,At_Risk,2.0,Lost
1240,Electronics,327.84,61.98,2,3,At_Risk,1.0,At_Risk
1241,Home & Furniture,605.84,163.65,1,1,At_Risk,3.0,At_Risk
1242,Electronics,502.86,40.43,1,2,At_Risk,2.0,Lost
1243,Clothing & Apparel,324.78,111.48,1,4,Potential,3.0,Potential
1244,Electronics,659.08,57.23,1,2,High_Value,2.0,Lost
1245,Electronics,493.03,52.17,1,4,Potential,2.0,Potential
1246,Accessories,220.26,81.04,1,1,Lost,3.0,At_Risk
1247,Electronics,4287.55,706.18,5,3,Loyal,5.0,Loyal
1248,Accessories,375.38,136.66,2,4,Potential,4.0,Champions
1249,Clothing & Apparel,97.48,28.14,1,3,Loyal,1.0,At_Risk
1249,Electronics,541.86,101.29,1,3,Loyal,2.0,At_Risk
1250,Clothing & Apparel,835.6,202.52,2,3,Loyal,5.0,Loyal
1251,Clothing & Apparel,260.58,58.8,1,4,Potential,2.0,Potential
1252,Electronics,745.23,80.68,1,4,Champions,3.0,Potential
1253,Home & Furniture,381.94,71.79,2,4,Potential,2.0,Potential
1254,Clothing & Apparel,193.93,40.72,1,5,At_Risk,2.0,Potential
1255,Clothing & Apparel,648.48,240.74,3,5,Champions,4.0,Champions
1256,Electronics,1950.64,301.7,2,3,Loyal,5.0,Loyal
1257,Electronics,454.33,42.0,1,3,Loyal,2.0,At_Risk
1258,Clothing & Apparel,351.57,109.48,1,3,At_Risk,3.0,Loyal
1259,Electronics,883.95,119.26,1,4,Champions,3.0,Potential
1260,Home & Furniture,1505.84,460.94,2,1,High_Value,5.0,High_Value
1261,Accessories,118.13,24.27,1,2,Lost,1.0,Lost
1262,Home & Furniture,790.53,274.48,1,3,Loyal,3.0,Loyal
1263,Home & Furniture,964.39,169.17,1,4,Champions,4.0,Champions
1264,Accessories,211.86,92.7,2,4,Potential,3.0,Potential
1264,Home & Furniture,336.82,71.33,1,4,Potential,1.0,At_Risk
1265,Home & Furniture,1041.62,147.69,2,5,Champions,4.0,Champions
1266,Accessories,791.3,282.08,5,3,Loyal,5.0,Loyal
1267,Clothing & Apparel,477.74,210.86,2,4,Potential,4.0,Champions
1268,Electronics,682.26,63.15,1,4,Champions,2.0,Potential
1269,Home & Furniture,1559.5,218.58,2,1,High_Value,5.0,High_Value
1270,Clothing & Apparel,257.15,56.37,1,2,Lost,2.0,Lost
1271,Electronics,4663.5,480.58,5,5,Champions,5.0,Champions
1272,Home & Furniture,665.25,90.26,1,1,High_Value,3.0,At_Risk
1273,Clothing & Apparel,292.62,94.14,3,4,Potential,3.0,Potential
1274,Clothing & Apparel,293.82,65.96,1,4,Potential,3.0,Potential
1275,Electronics,620.15,110.5,1,1,At_Risk,2.0,Lost
1276,Home & Furniture,2486.91,735.57,3,3,Loyal,5.0,Loyal
1277,Home & Furniture,101.07,29.2,1,1,Lost,1.0,Lost
1278,Electronics,2703.6,297.05,4,2,High_Value,5.0,High_Value
1279,Electronics,527.97,57.08,1,1,At_Risk,2.0,Lost
1280,Electronics,535.81,80.59,1,4,Potential,2.0,Potential
1281,Clothing & Apparel,117.64,41.82,1,2,Lost,1.0,Lost
1282,Home & Furniture,2565.45,446.97,3,5,Champions,5.0,Champions
1283,Electronics,846.39,138.25,1,1,High_Value,3.0,At_Risk
1284,Electronics,1785.3,157.4,2,3,Loyal,5.0,Loyal
1285,Home & Furniture,121.73,33.73,1,3,At_Risk,1.0,At_Risk
1286,Accessories,365.98,166.17,2,5,Potential,4.0,Champions
1287,Home & Furniture,595.82,122.11,1,4,Potential,3.0,Potential
1288,Accessories,674.34,238.58,3,4,Champions,5.0,Champions
1289,Clothing & Apparel,51.44,19.5,2,1,Lost,1.0,Lost
1290,Clothing & Apparel,398.98,121.57,1,4,Potential,4.0,Champions
1291,Home & Furniture,1198.72,250.09,2,2,High_Value,4.0,High_Value
1292,Clothing & Apparel,184.7,50.2,1,4,At_Risk,2.0,Potential
1293,Electronics,363.12,66.49,3,3,At_Risk,1.0,At_Risk
1294,Clothing & Apparel,187.38,66.79,2,1,Lost,2.0,Lost
1295,Home & Furniture,166.01,31.76,1,1,Lost,1.0,Lost
1296,Accessories,166.15,67.69,1,4,At_Risk,2.0,Potential
1297,Electronics,2977.38,580.83,3,3,Loyal,5.0,Loyal
1298,Electronics,1017.16,175.72,2,3,Loyal,4.0,Loyal
1299,Clothing & Apparel,455.84,133.15,1,1,At_Risk,4.0,High_Value
1300,Accessories,309.12,119.13,2,5,Champions,4.0,Champions
1300,Clothing & Apparel,2087.3,813.72,5,5,Champions,5.0,Champions
1301,Clothing & Apparel,741.26,253.73,2,1,High_Value,5.0,High_Value
1302,Accessories,154.9,31.56,1,2,Lost,2.0,Lost
1303,Home & Furniture,790.68,257.35,3,3,Loyal,3.0,Loyal
1304,Home & Furniture,919.28,215.07,2,4,Champions,4.0,Champions
1305,Clothing & Apparel,135.53,33.96,1,5,At_Risk,1.0,At_Risk
1306,Clothing & Apparel,783.48,280.29,2,1,High_Value,5.0,High_Value
1307,Clothing & Apparel,101.22,24.2,2,4,At_Risk,1.0,At_Risk
1308,Clothing & Apparel,753.54,326.45,3,1,High_Value,5.0,High_Value
1309,Home & Furniture,287.02,54.83,2,5,Potential,1.0,At_Risk
1310,Clothing & Apparel,170.69,69.91,1,1,Lost,2.0,Lost
1311,Clothing & Apparel,115.62,28.88,2,4,At_Risk,1.0,At_Risk
1312,Clothing & Apparel,343.48,104.98,1,4,Potential,3.0,Potential
1313,Home & Furniture,1538.64,447.39,4,3,Loyal,5.0,Loyal
1314,Electronics,1188.42,228.22,2,3,Loyal,4.0,Loyal
1315,Clothing & Apparel,598.1,153.71,2,2,At_Risk,4.0,High_Value
1316,Electronics,418.05,60.29,3,3,Loyal,1.0,At_Risk
1316,Home & Furniture,395.15,56.59,1,3,Loyal,2.0,At_Risk
1317,Home & Furniture,378.5,78.75,1,5,Potential,2.0,Potential
1318,Home & Furniture,1672.08,302.42,2,2,High_Value,5.0,High_Value
1319,Accessories,357.88,167.64,2,1,Lost,4.0,High_Value
1320,Home & Furniture,1793.5,564.66,2,4,Champions,5.0,Champions
1321,Accessories,236.77,105.59,1,1,Lost,3.0,At_Risk
1322,Accessories,142.09,31.14,1,4,At_Risk,2.0,Potential
1323,Electronics,306.99,33.76,1,5,Potential,1.0,At_Risk
1324,Electronics,707.37,130.67,1,2,High_Value,3.0,At_Risk
1325,Clothing & Apparel,605.74,235.29,2,1,At_Risk,4.0,High_Value
1326,Home & Furniture,1643.34,298.88,2,2,High_Value,5.0,High_Value
1327,Clothing & Apparel,265.76,60.6,4,3,At_Risk,2.0,At_Risk
1328,Clothing & Apparel,255.28,64.56,4,4,Potential,2.0,Potential
1329,Electronics,1461.44,135.7,2,1,High_Value,4.0,High_Value
1330,Electronics,2307.28,436.69,2,2,High_Value,5.0,High_Value
1331,Home & Furniture,69.34,21.13,2,1,Lost,1.0,Lost
1332,Electronics,303.09,33.0,3,3,Loyal,1.0,At_Risk
1332,Home & Furniture,1538.28,264.76,2,3,Loyal,5.0,Loyal
1333,Home & Furniture,824.92,180.72,2,2,High_Value,3.0,At_Risk
1334,Accessories,114.6,55.63,1,2,Lost,1.0,Lost
1335,Accessories,307.28,104.84,2,2,Lost,4.0,High_Value
1336,Home & Furniture,376.03,131.22,1,1,At_Risk,2.0,Lost
1337,Home & Furniture,997.5,252.89,3,1,High_Value,4.0,High_Value
1338,Electronics,287.49,55.08,1,2,Lost,1.0,Lost
1339,Clothing & Apparel,425.4,101.36,1,4,Potential,4.0,Champions
1340,Electronics,577.74,114.78,3,4,Potential,2.0,Potential
1341,Clothing & Apparel,419.2,180.72,5,5,Potential,4.0,Champions
1342,Home & Furniture,213.97,69.3,1,5,Potential,1.0,At_Risk
1343,Accessories,710.58,205.31,3,3,Loyal,5.0,Loyal
1344,Clothing & Apparel,97.03,24.24,1,5,At_Risk,1.0,At_Risk
1345,Clothing & Apparel,240.33,77.8,3,3,At_Risk,2.0,At_Risk
1346,Clothing & Apparel,580.08,135.67,2,5,Potential,4.0,Champions
1347,Electronics,1481.13,147.25,3,1,High_Value,4.0,High_Value
1348,Accessories,224.21,64.18,1,4,Potential,3.0,Potential
1349,Clothing & Apparel,729.56,313.61,4,2,High_Value,5.0,High_Value
1350,Accessories,150.97,68.29,1,5,At_Risk,2.0,Potential
1351,Clothing & Apparel,582.88,203.84,2,4,Potential,4.0,Champions
1352,Electronics,647.51,66.78,1,3,Loyal,2.0,At_Risk
1353,Clothing & Apparel,319.34,66.33,1,4,Potential,3.0,Potential
1354,Electronics,2593.08,351.79,4,5,Champions,5.0,Champions
1355,Clothing & Apparel,640.14,282.67,2,4,Champions,4.0,Champions
1356,Clothing & Apparel,184.15,63.07,1,4,At_Risk,2.0,Potential
1357,Accessories,357.64,98.93,2,2,Lost,4.0,High_Value
1358,Clothing & Apparel,177.92,75.55,1,2,Lost,2.0,Lost
1359,Electronics,557.8,109.1,1,4,Potential,2.0,Potential
1360,Accessories,237.09,48.19,1,3,At_Risk,3.0,Loyal
1361,Clothing & Apparel,138.29,37.03,1,4,At_Risk,1.0,At_Risk
1362,Clothing & Apparel,297.51,82.91,1,1,Lost,3.0,At_Risk
1363,Accessories,244.14,87.76,1,4,Potential,3.0,Potential
1364,Home & Furniture,110.92,35.04,1,4,At_Risk,1.0,At_Risk
1365,Accessories,224.1,95.89,1,1,Lost,3.0,At_Risk
1366,Clothing & Apparel,445.02,175.44,3,4,Potential,4.0,Champions
1367,Home & Furniture,1172.82,220.25,2,5,Champions,4.0,Champions
1368,Electronics,942.12,102.2,1,5,Champions,3.0,Potential
1369,Electronics,378.0,48.24,1,3,Loyal,1.0,At_Risk
1370,Electronics,690.79,118.54,1,5,Champions,2.0,Potential
1371,Accessories,153.93,33.6,1,5,At_Risk,2.0,Potential
1372,Electronics,2863.95,377.72,3,4,Champions,5.0,Champions
1373,Home & Furniture,1203.56,374.95,2,2,High_Value,4.0,High_Value
1374,Electronics,144.88,14.27,1,2,Lost,1.0,Lost
1375,Clothing & Apparel,207.51,47.69,3,3,At_Risk,2.0,At_Risk
1376,Electronics,777.2,75.82,2,4,Champions,3.0,Potential
1377,Home & Furniture,1643.1,427.1,5,5,Champions,5.0,Champions
1378,Electronics,720.86,95.32,1,2,High_Value,3.0,At_Risk
1379,Electronics,172.95,17.4,1,1,Lost,1.0,Lost
1380,Electronics,894.92,165.66,2,5,Champions,3.0,Potential
1381,Clothing & Apparel,143.01,62.24,1,2,Lost,1.0,Lost
1382,Clothing & Apparel,227.2,101.29,1,4,Potential,2.0,Potential
1383,Electronics,723.9,143.99,1,5,Champions,3.0,Potential
1384,Home & Furniture,3546.24,1062.74,4,3,Loyal,5.0,Loyal
1385,Home & Furniture,1525.4,277.92,2,1,High_Value,5.0,High_Value
1386,Clothing & Apparel,1521.72,517.49,4,4,Champions,5.0,Champions
1387,Clothing & Apparel,101.01,43.23,1,3,At_Risk,1.0,At_Risk
1388,Electronics,1535.65,261.47,5,3,Loyal,4.0,Loyal
1389,Accessories,427.92,144.4,3,1,At_Risk,5.0,High_Value
1390,Electronics,465.53,77.95,1,1,At_Risk,2.0,Lost
1391,Clothing & Apparel,443.47,92.06,1,5,Potential,4.0,Champions
1392,Clothing & Apparel,719.46,291.17,3,3,Loyal,5.0,Loyal
1393,Electronics,2861.79,527.89,3,4,Champions,5.0,Champions
1394,Accessories,232.42,106.65,1,1,Lost,3.0,At_Risk
1395,Accessories,190.0,38.57,1,5,At_Risk,3.0,Potential
1396,Home & Furniture,1919.4,323.09,5,4,Champions,5.0,Champions
1397,Electronics,2171.28,259.53,3,3,Loyal,5.0,Loyal
1398,Electronics,1679.72,210.07,2,2,High_Value,4.0,High_Value
1398,Home & Furniture,632.1,94.11,3,2,High_Value,3.0,At_Risk
1399,Clothing & Apparel,415.61,137.05,1,4,Potential,4.0,Champions
1400,Electronics,532.3,72.33,2,3,Loyal,2.0,At_Risk
1401,Clothing & Apparel,407.78,124.4,1,2,At_Risk,4.0,High_Value
1402,Clothing & Apparel,196.16,75.24,2,1,Lost,2.0,Lost
1403,Electronics,199.17,32.83,1,2,Lost,1.0,Lost
1404,Clothing & Apparel,162.54,62.73,1,2,Lost,2.0,Lost
1405,Clothing & Apparel,166.81,37.83,1,1,Lost,2.0,Lost
1406,Clothing & Apparel,236.4,77.27,2,5,Potential,2.0,Potential
1407,Accessories,260.56,52.45,2,5,Potential,4.0,Champions
1408,Home & Furniture,252.4,40.82,2,4,Potential,1.0,At_Risk
1409,Clothing & Apparel,763.05,326.84,3,3,Loyal,5.0,Loyal
1410,Home & Furniture,1850.12,280.03,2,4,Champions,5.0,Champions
1411,Accessories,223.8,85.73,1,1,Lost,3.0,At_Risk
1412,Home & Furniture,1089.34,160.67,2,1,High_Value,4.0,High_Value
1413,Home & Furniture,865.97,239.05,1,1,High_Value,4.0,High_Value
1414,Electronics,563.26,50.02,2,4,Potential,2.0,Potential
1415,Home & Furniture,139.73,42.54,1,1,Lost,1.0,Lost
1416,Accessories,221.35,84.25,1,4,Potential,3.0,Potential
1417,Home & Furniture,373.84,69.2,1,1,At_Risk,2.0,Lost
1418,Clothing & Apparel,869.12,185.07,4,3,Loyal,5.0,Loyal
1419,Clothing & Apparel,261.76,115.34,2,1,Lost,2.0,Lost
1420,Electronics,409.92,46.07,3,2,At_Risk,1.0,Lost
1421,Home & Furniture,344.88,119.1,2,1,Lost,2.0,Lost
1422,Home & Furniture,652.86,162.41,2,4,Champions,3.0,Potential
1423,Accessories,77.81,27.61,1,4,At_Risk,1.0,At_Risk
1424,Home & Furniture,1479.1,199.61,2,5,Champions,5.0,Champions
1425,Accessories,97.6,41.92,1,4,At_Risk,1.0,At_Risk
1426,Clothing & Apparel,157.24,53.78,2,5,At_Risk,2.0,Potential
1427,Clothing & Apparel,849.36,195.67,2,5,Champions,5.0,Champions
1428,Electronics,675.72,96.35,1,4,Champions,2.0,Potential
1429,Electronics,2008.05,389.74,3,5,Champions,5.0,Champions
1430,Home & Furniture,1577.08,406.8,4,5,Champions,5.0,Champions
1431,Home & Furniture,250.8,37.72,3,2,Lost,1.0,Lost
1432,Electronics,917.05,138.94,1,1,High_Value,3.0,At_Risk
1433,Home & Furniture,554.12,161.6,1,5,Potential,2.0,Potential
1434,Electronics,628.68,125.73,1,5,Potential,2.0,Potential
1435,Home & Furniture,533.52,94.33,2,1,At_Risk,2.0,Lost
1436,Home & Furniture,419.14,91.31,1,3,Loyal,2.0,At_Risk
1437,Clothing & Apparel,411.96,104.73,1,4,Potential,4.0,Champions
1438,Clothing & Apparel,81.28,17.05,1,5,At_Risk,1.0,At_Risk
1439,Clothing & Apparel,238.39,94.3,1,3,At_Risk,2.0,At_Risk
1440,Clothing & Apparel,346.01,106.8,1,3,At_Risk,3.0,Loyal
1441,Home & Furniture,362.59,99.2,1,5,Potential,2.0,Potential
1442,Clothing & Apparel,1214.91,425.8,3,5,Champions,5.0,Champions
1443,Accessories,131.0,29.33,2,3,At_Risk,2.0,At_Risk
1444,Electronics,655.72,118.52,1,2,High_Value,2.0,Lost
1445,Clothing & Apparel,656.02,181.61,2,1,High_Value,4.0,High_Value
1446,Clothing & Apparel,343.24,145.76,4,2,Lost,3.0,At_Risk
1447,Electronics,949.83,96.81,3,5,Champions,3.0,Potential
1448,Clothing & Apparel,1248.78,510.0,3,1,High_Value,5.0,High_Value
1449,Clothing & Apparel,398.11,135.11,1,5,Potential,4.0,Champions
1450,Home & Furniture,315.6,99.12,4,4,Potential,1.0,At_Risk
1451,Home & Furniture,240.27,84.05,3,1,Lost,1.0,Lost
1452,Clothing & Apparel,184.14,77.57,2,2,Lost,2.0,Lost
1453,Clothing & Apparel,45.74,17.26,1,4,At_Risk,1.0,At_Risk
1454,Home & Furniture,238.22,67.03,2,4,Potential,1.0,At_Risk
1455,Clothing & Apparel,710.61,223.57,3,1,High_Value,5.0,High_Value
1456,Accessories,175.66,50.22,1,4,At_Risk,2.0,Potential
1457,Electronics,1506.96,136.44,2,3,Loyal,4.0,Loyal
1458,Electronics,526.27,44.86,1,4,Potential,2.0,Potential
1459,Accessories,226.56,86.37,2,4,Potential,3.0,Potential
1460,Electronics,456.17,75.43,1,4,Potential,2.0,Potential
1461,Electronics,946.26,103.7,3,2,High_Value,3.0,At_Risk
1462,Home & Furniture,55.95,14.58,1,2,Lost,1.0,Lost
1463,Clothing & Apparel,836.34,361.81,2,5,Champions,5.0,Champions
1464,Home & Furniture,590.62,125.22,2,4,Potential,2.0,Potential
1465,Clothing & Apparel,524.76,224.22,3,5,Potential,4.0,Champions
1466,Electronics,452.08,80.58,1,3,Loyal,2.0,At_Risk
1467,Home & Furniture,146.91,50.65,1,2,Lost,1.0,Lost
1468,Electronics,968.69,121.41,1,4,Champions,3.0,Potential
1469,Accessories,159.81,61.38,1,2,Lost,2.0,Lost
1470,Clothing & Apparel,393.74,86.02,1,3,Loyal,3.0,Loyal
1471,Clothing & Apparel,421.46,111.66,1,2,At_Risk,4.0,High_Value
1472,Clothing & Apparel,320.82,108.71,2,4,Potential,3.0,Potential
1473,Clothing & Apparel,198.3,72.91,3,1,Lost,2.0,Lost
1474,Home & Furniture,373.64,53.59,1,2,At_Risk,2.0,Lost
1475,Electronics,447.97,58.49,1,5,Potential,2.0,Potential
1476,Electronics,204.86,36.04,1,4,Potential,1.0,At_Risk
1477,Accessories,205.98,93.7,1,5,Potential,3.0,Potential
1478,Home & Furniture,518.47,166.7,1,1,At_Risk,2.0,Lost
1479,Home & Furniture,808.21,154.56,1,5,Champions,3.0,Potential
1480,Clothing & Apparel,663.9,287.86,3,3,Loyal,4.0,Loyal
1480,Home & Furniture,5835.18,1133.13,6,3,Loyal,5.0,Loyal
1481,Electronics,636.7,102.98,2,1,High_Value,2.0,Lost
1482,Electronics,967.16,83.29,4,5,Champions,3.0,Potential
1483,Home & Furniture,531.19,116.12,1,4,Potential,2.0,Potential
1484,Home & Furniture,164.54,21.6,1,2,Lost,1.0,Lost
1485,Accessories,250.6,74.27,1,3,At_Risk,4.0,Loyal
1486,Clothing & Apparel,136.54,42.3,1,1,Lost,1.0,Lost
1487,Clothing & Apparel,99.55,34.34,1,1,Lost,1.0,Lost
1488,Home & Furniture,519.37,70.72,1,3,Loyal,2.0,At_Risk
1489,Accessories,444.69,206.44,3,3,Loyal,5.0,Loyal
1490,Home & Furniture,123.27,25.96,3,5,At_Risk,1.0,At_Risk
1491,Home & Furniture,653.68,91.21,1,5,Champions,3.0,Potential
1492,Home & Furniture,591.69,155.6,1,3,Loyal,3.0,Loyal
1493,Electronics,1899.15,287.03,3,4,Champions,5.0,Champions
1494,Electronics,703.7,109.86,1,5,Champions,2.0,Potential
1495,Clothing & Apparel,304.42,116.45,2,2,Lost,3.0,At_Risk
1496,Home & Furniture,897.87,303.33,3,2,High_Value,4.0,High_Value
1497,Electronics,1595.14,219.56,2,4,Champions,4.0,Champions
1498,Accessories,401.9,147.48,2,1,At_Risk,4.0,High_Value
1499,Clothing & Apparel,1202.65,345.52,5,4,Champions,5.0,Champions
1500,Home & Furniture,1383.58,453.65,2,5,Champions,4.0,Champions
1501,Home & Furniture,351.41,111.26,1,3,At_Risk,2.0,At_Risk
1502,Electronics,148.21,20.71,1,4,At_Risk,1.0,At_Risk
1503,Clothing & Apparel,280.86,121.38,1,2,Lost,3.0,At_Risk
1504,Home & Furniture,2707.2,576.22,4,1,High_Value,5.0,High_Value
1505,Accessories,54.97,13.09,1,2,Lost,1.0,Lost
1506,Home & Furniture,723.8,97.92,4,1,High_Value,3.0,At_Risk
1507,Electronics,2444.0,232.75,5,3,Loyal,5.0,Loyal
1507,Home & Furniture,761.3,157.41,3,3,Loyal,3.0,Loyal
1508,Clothing & Apparel,41.61,13.78,1,3,At_Risk,1.0,At_Risk
1509,Home & Furniture,476.18,146.73,2,3,Loyal,2.0,At_Risk
1510,Electronics,926.82,81.62,1,2,High_Value,3.0,At_Risk
1511,Accessories,71.66,24.46,1,3,At_Risk,1.0,At_Risk
1512,Electronics,2345.5,308.11,2,1,High_Value,5.0,High_Value
1513,Clothing & Apparel,385.6,169.55,1,5,Potential,3.0,Potential
1514,Clothing & Apparel,102.93,25.09,1,3,At_Risk,1.0,At_Risk
1515,Home & Furniture,1533.72,214.94,2,1,High_Value,5.0,High_Value
1516,Electronics,269.72,27.66,1,3,At_Risk,1.0,At_Risk
1517,Electronics,1335.94,152.12,2,3,Loyal,4.0,Loyal
1518,Accessories,459.3,118.65,2,4,Potential,5.0,Champions
1519,Accessories,147.7,44.32,1,4,At_Risk,2.0,Potential
1520,Home & Furniture,237.48,38.51,1,2,Lost,1.0,Lost
1521,Accessories,223.32,99.42,2,1,Lost,3.0,At_Risk
1522,Clothing & Apparel,856.34,350.5,2,1,High_Value,5.0,High_Value
1523,Accessories,419.34,90.77,3,3,Loyal,4.0,Loyal
1524,Clothing & Apparel,1750.36,397.83,4,3,Loyal,5.0,Loyal
1525,Home & Furniture,171.25,33.55,1,4,At_Risk,1.0,At_Risk
1526,Accessories,339.26,130.61,2,1,Lost,4.0,High_Value
